ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal
5699,OLD WALHALLA ROAD,OLD WALHALLA,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
108,GREENDALE-TRENTHAM ROAD,GREENDALE-TRENTHAM,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0.141675502,0.379545973,0,0,non-Intersection,0,0,0,0,0
2995,ANDERSON STREET,ANDERSON,STREET,0.15037594,0.067669173,0.145363409,0.395989975,0.819548872,,0.874371859,0.605769231,0.259615385,0.125,0.025,0.4625,0.4625,0.97515528,0,0,0.787096774,0.232258065,1041,0,0,1,0,0,0,non-Intersection,0,1,0,0,0
5326,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0.425295307,0,0.574704693,0,non-Intersection,0,0,0,0,0
9891,HICKEY ROAD,HICKEY,ROAD,0.195505618,0.083146067,0.141573034,0.341573034,0.766292135,0.238202247,0.976744186,0.555555556,0.365079365,0.055555556,0,0.12804878,0.829268293,0.976331361,0,0,0.783410138,0.239631336,1039,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
4906,KATE ROAD,KATE,ROAD,0.174216028,0.132404181,0.271777003,0.296167247,0.780487805,0.12543554,0.94265233,0.38961039,0.415584416,0.064935065,0,0.228571429,0.723809524,1,0,0,0.515873016,0.412698413,969,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
9491,MIDLAND HIGHWAY,MIDLAND,HIGHWAY,0.230769231,0.081196581,0.175213675,0.324786325,0.747863248,0.188034188,0.897119342,0.424242424,0.424242424,0.090909091,0,0.155844156,0.805194805,0.963414634,0,0,0.694444444,0.287037037,989,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
7304,DOBLE ROAD,DOBLE,ROAD,0.219178082,0.150684932,0.175342466,0.35890411,0.723287671,0.095890411,0.968838527,0.309278351,0.670103093,0.030927835,0,0.110091743,0.862385321,1,0,0,0.638743455,0.329842932,1046,0,0,0.900761621,0,0,0,non-Intersection,0,0,0,0,0
3589,WOOLAMAI BEACH ROAD,WOOLAMAI BEACH,ROAD,0.240371846,0.088977424,0.285524568,0.270916335,0.726427623,0.114209827,0.946949602,0.375,0.456730769,0.163461538,0.01459854,0.364963504,0.609489051,0.971631206,0.028368794,0,0.611428571,0.345714286,988,0,0,0.863740449,0.136259551,0,0,non-Intersection,0,0,0,0,0
3610,MAROUBRA DRIVE,MAROUBRA,DRIVE,0.195928753,0.086513995,0.20610687,0.318066158,0.763358779,0.193384224,0.951530612,0.442307692,0.490384615,0.144230769,0,0.346405229,0.60130719,1,0,0,0.674157303,0.258426966,1011,0,0,0.755137355,0.244862645,0,0,non-Intersection,0,0,0,0,0
2209,GREAT OCEAN ROAD,GREAT OCEAN,ROAD,0.203767123,0.109589041,0.282534247,0.273972603,0.751712329,0.130136986,0.919931857,0.36969697,0.539393939,0.090909091,0,0.181818182,0.802139037,1,0,0,0.770547945,0.246575342,1098,0,0,1,0,0,0,non-Intersection,0,0,0,1,1
8691,CAMERON STREET,CAMERON,STREET,0.087264151,0.070754717,0.117924528,0.271226415,0.884433962,0.452830189,0.758139535,0.589473684,0.252631579,0.157894737,0.073684211,0.547368421,0.331578947,1,0,0,0.582089552,0.305970149,872,0,0,0.909485941,0.08210355,0,0,non-Intersection,0,0,0,0,0
4985,ANDERSONS ROAD,ANDERSONS,ROAD,0.177419355,0.168458781,0.197132616,0.295698925,0.765232975,0.161290323,0.956442831,0.411764706,0.477124183,0.104575163,0,0.14893617,0.79787234,1,0,0,0.669064748,0.345323741,1036,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
7372,STICKLAND ROAD,STICKLAND,ROAD,0.15648855,0.125954198,0.232824427,0.332061069,0.790076336,0.152671756,0.926829268,0.539473684,0.342105263,0.171052632,0.04,0.24,0.64,1,0,0,0.540983607,0.352459016,915,0,0,0,0,0.495671727,0,non-Intersection,0,0,0,0,0
4635,INGLISTON ROAD,INGLISTON,ROAD,0.14,0.108,0.188,0.384,0.808,0.18,0.930131004,0.442857143,0.485714286,0.057142857,0,0.173913043,0.793478261,1,0,0,0.616,0.352,1028,0,0,0.304829515,0,0.695170485,0,non-Intersection,0,0,0,0,0
8994,BENNIE CREEK ROAD,BENNIE CREEK,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
4851,SEBASTOPOL-SMYTHESDALE ROAD,SEBASTOPOL-SMYTHESDALE,ROAD,0.266978923,0.131147541,0.203747073,0.337236534,0.679156909,0.06088993,0.9342723,0.367521368,0.52991453,0.034188034,0,0.142857143,0.812030075,1,0,0,0.601941748,0.393203883,1010,0,0,0.375059526,0.11200099,0,0,non-Intersection,0,0,0,0,0
2891,WATSON ROAD,WATSON,ROAD,0.044660194,0.046601942,0.085436893,0.153398058,0.937864078,0.669902913,0.880157171,0.720720721,0.108108108,0.126126126,0.167259786,0.622775801,0.103202847,0.24911032,0.722419929,0.028469751,0.682926829,0.426829268,860,0.291913237,0,0.678513059,0,0,4,Intersection,0,1,0,0,1
3555,BASS HIGHWAY,BASS,HIGHWAY,0.150684932,0.109589041,0.146118721,0.381278539,0.796803653,0.212328767,0.87755102,0.453781513,0.394957983,0.100840336,0.01875,0.1875,0.71875,1,0,0,0.531578947,0.410526316,929,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
2442,STEWART STREET,STEWART,STREET,0.110638298,0.076595745,0.144680851,0.259574468,0.85106383,0.408510638,0.865546218,0.55,0.183333333,0.183333333,0.059405941,0.415841584,0.485148515,0.971153846,0,0.028846154,0.52238806,0.402985075,858,0,0,0.928543993,0.071456007,0,0,non-Intersection,0,0,0,1,0
9539,PITTONG-LISMORE ROAD,PITTONG-LISMORE,ROAD,0.187234043,0.080851064,0.187234043,0.34893617,0.778723404,0.195744681,0.904109589,0.482758621,0.465517241,0.155172414,0.047058824,0.141176471,0.811764706,1,0,0,0.763157895,0.201754386,1004,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
1818,LOWER DUNEED ROAD,LOWER DUNEED,ROAD,0.163090129,0.124463519,0.180257511,0.360515021,0.776824034,0.17167382,0.889400922,0.428571429,0.571428571,0.107142857,0,0.162162162,0.797297297,1,0,0,0.672727273,0.354545455,1052,0,0,0.432927835,0,0.567072165,0,non-Intersection,0,0,0,0,0
4933,YENDON-LAL LAL ROAD,YENDON-LAL LAL,ROAD,0.221774194,0.052419355,0.181451613,0.330645161,0.774193548,0.213709677,0.853556485,0.419354839,0.35483871,0.129032258,0,0.170454545,0.795454545,1,0,0,0.678571429,0.380952381,938,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
8653,OCEAN ACRES DRIVE,OCEAN ACRES,DRIVE,0.277198212,0.101341282,0.235469449,0.277198212,0.670640835,0.108792846,0.917417417,0.274390244,0.725609756,0.024390244,0,0.080924855,0.901734104,1,0,0,0.770897833,0.213622291,1149,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
7582,ANGLESEA ROAD,ANGLESEA,ROAD,0.175059952,0.105515588,0.175059952,0.340527578,0.779376499,0.20383693,0.953316953,0.464,0.472,0.088,0.04,0.133333333,0.786666667,1,0,0,0.771300448,0.197309417,1088,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
1551,ELLINGERRIN ROAD,ELLINGERRIN,ROAD,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
9283,WOOLAMAI BEACH ROAD,WOOLAMAI BEACH,ROAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376364,0.999623636,0,1,non-Intersection,0,0,0,0,0
5360,MONMOUTH ROAD,MONMOUTH,ROAD,0.185303514,0.102236422,0.194888179,0.348242812,0.757188498,0.169329073,0.950310559,0.505154639,0.360824742,0.103092784,0,0.177570093,0.785046729,1,0,0,0.641221374,0.305343511,1001,0,0,0.166574003,0,0.833425997,0,non-Intersection,0,0,0,0,0
4109,WILLIAMS STREET,WILLIAMS,STREET,0.17884131,0.078085642,0.234256927,0.25440806,0.793450882,0.25440806,0.876923077,0.402173913,0.358695652,0.22826087,0.12804878,0.420731707,0.365853659,0.84939759,0.15060241,0,0.613793103,0.344827586,891,0,0,0.731321593,0,0.268678407,0,Intersection,0,0,0,1,0
8327,QUICKS ROAD,QUICKS,ROAD,0.167763158,0.0625,0.286184211,0.322368421,0.815789474,0.161184211,0.818791946,0.454545455,0.363636364,0.227272727,0.054545455,0.372727273,0.545454545,1,0,0,0.72,0.312,998,0,0,0.231649676,0.768350324,0,0,non-Intersection,0,0,0,0,0
3369,GEMMA STREET,GEMMA,STREET,0.216535433,0.069553806,0.250656168,0.282152231,0.761154856,0.181102362,0.877631579,0.364583333,0.427083333,0.182291667,0.030405405,0.391891892,0.537162162,1,0,0,0.658536585,0.365853659,967,0,0,0.582809726,0,0.417190274,0,non-Intersection,0,0,0,0,0
9001,BUNJIL DRIVE,BUNJIL,DRIVE,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
9190,INCOLLS ROAD,INCOLLS,ROAD,0.217726397,0.138728324,0.225433526,0.333333333,0.728323699,0.08477842,0.912959381,0.284722222,0.583333333,0.076388889,0,0.2,0.764705882,1,0,0,0.601503759,0.421052632,1009,0,0,0,0.433289968,0.566710032,0,non-Intersection,0,0,0,0,0
6633,MITCHELLS ROAD,MITCHELLS,ROAD,0.135766423,0.122627737,0.24379562,0.226277372,0.830656934,0.271532847,0.849415205,0.455621302,0.355029586,0.183431953,0.139534884,0.338870432,0.458471761,0.675585284,0.240802676,0.08361204,0.592,0.368,917,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
3644,BASS HIGHWAY,BASS,HIGHWAY,0.150684932,0.109589041,0.146118721,0.381278539,0.796803653,0.212328767,0.87755102,0.453781513,0.394957983,0.100840336,0.01875,0.1875,0.71875,1,0,0,0.531578947,0.410526316,929,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
1157,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.040532968,0,0.959467032,0,non-Intersection,0,0,0,1,0
1334,DONALDSON ROAD,DONALDSON,ROAD,0.24,0.148235294,0.188235294,0.310588235,0.701176471,0.112941176,0.916666667,0.310344828,0.49137931,0.129310345,0,0.104477612,0.835820896,0.976,0,0.024,0.548076923,0.370192308,1008,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5687,OLD COACH ROAD,OLD COACH,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
1219,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.721395171,0.260265014,0.018339815,0,non-Intersection,0,0,0,0,0
8813,DAWSON DRIVE,DAWSON,DRIVE,0.269525268,0.104134763,0.281776417,0.223583461,0.698315467,0.120980092,0.924731183,0.377142857,0.457142857,0.12,0,0.204878049,0.795121951,1,0,0,0.681528662,0.318471338,1022,0,0.224824369,0.722636713,0,0.052538918,0,non-Intersection,0,0,0,0,0
6647,PRINCES FREEWAY,PRINCES,FREEWAY,0.122222222,0.094444444,0.238888889,0.227777778,0.844444444,0.316666667,0.893854749,0.619047619,0.261904762,0.285714286,0.131868132,0.43956044,0.373626374,0.414893617,0.170212766,0.138297872,0.461538462,0.415384615,867,0,0,0.121509026,0.784448298,0,0,Intersection,0,0,0,1,0
6852,WATERLOO ROAD,WATERLOO,ROAD,0.217506631,0.082228117,0.265251989,0.25994695,0.74801061,0.175066313,0.916666667,0.428571429,0.387755102,0.163265306,0,0.281481481,0.666666667,1,0,0,0.625806452,0.44516129,945,0.457415324,0,0.542584676,0,0,0,Intersection,0,1,0,0,1
8107,FOREST ROAD,FOREST,ROAD,0.193133047,0.137339056,0.206008584,0.326180258,0.763948498,0.137339056,0.906504065,0.333333333,0.550724638,0.115942029,0,0.144578313,0.855421687,0.9625,0,0,0.620155039,0.395348837,1030,0,0,0,0.89560569,0.10439431,0,non-Intersection,0,0,0,0,0
5631,MATHIESONS ROAD,MATHIESONS,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0.915326025,0.084673975,0,0,non-Intersection,0,0,0,0,0
2230,GREAT OCEAN ROAD,GREAT OCEAN,ROAD,0.23125,0.075,0.2375,0.2625,0.7125,0.19375,0.916129032,0.545454545,0.363636364,0.25,0,0.116666667,0.883333333,1,0,0,0.8,0.2375,1077,0,0,0.455819236,0,0.544180764,1,Intersection,0,0,0,1,0
9751,GREENDALE-TRENTHAM ROAD,GREENDALE-TRENTHAM,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0,0.516392076,0,0,non-Intersection,0,0,0,0,0
9849,MARY STREET,MARY,STREET,0.228632479,0.123931624,0.294871795,0.247863248,0.728632479,0.104700855,0.91684435,0.349206349,0.388888889,0.238095238,0.015306122,0.392857143,0.525510204,0.97044335,0,0,0.509174312,0.426605505,892,0,0,0.813914963,0,0.186085037,0,non-Intersection,0,0,0,0,0
1242,GIBB STREET,GIBB,STREET,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.682948281,0,0.317051719,0,non-Intersection,0,0,0,0,0
2997,ALMURTA-GLEN FORBES ROAD,ALMURTA-GLEN FORBES,ROAD,0.172131148,0.098360656,0.221311475,0.352459016,0.778688525,0.155737705,0.897338403,0.526315789,0.407894737,0.078947368,0,0.179775281,0.820224719,0.967391304,0,0,0.705035971,0.338129496,1016,0,0,0,0,1,0,non-Intersection,0,1,0,0,0
2003,SURF COAST HIGHWAY,SURF COAST,HIGHWAY,0.279136691,0.075539568,0.325179856,0.178417266,0.68705036,0.141726619,0.901675164,0.324929972,0.529411765,0.140056022,0.021126761,0.241784038,0.711267606,0.941176471,0.051764706,0,0.756756757,0.224165342,1082,0,0,0.634800993,0.365199007,0,0,Intersection,0,0,0,1,0
3284,BASS ROAD,BASS,ROAD,0.133333333,0.076923077,0.184615385,0.41025641,0.841025641,0.194871795,0.953846154,0.482758621,0.482758621,0.051724138,0,0.2,0.7625,1,0,0,0.657894737,0.271929825,1000,0,0,0.332968446,0,0.667031554,0,non-Intersection,0,0,0,0,0
8778,BONA VISTA ROAD,BONA VISTA,ROAD,0.201101928,0.148760331,0.162534435,0.325068871,0.743801653,0.162534435,0.92,0.490566038,0.481132075,0.028301887,0,0.208333333,0.758333333,1,0,0,0.737113402,0.242268041,1084,0,0,0.997125742,0,0,0,Intersection,0,0,0,0,0
4997,BROWNS-SCARSDALE ROAD,BROWNS-SCARSDALE,ROAD,0.272727273,0.090909091,0.247648903,0.300940439,0.677115987,0.087774295,0.926605505,0.333333333,0.411111111,0.244444444,0,0.256880734,0.71559633,1,0,0,0.508196721,0.483606557,929,0,0,0.857043919,0,0,0,non-Intersection,0,0,0,0,0
7633,FISKEN STREET,FISKEN,STREET,0.092307692,0.092307692,0.175384615,0.24,0.876923077,0.4,0.848396501,0.526315789,0.289473684,0.171052632,0.139072848,0.397350993,0.344370861,0.461538462,0.435897436,0.102564103,0.72972973,0.324324324,965,0,0,0.403009814,0,0.596990186,0,non-Intersection,0,0,0,0,0
3000,LYALL STREET,LYALL,STREET,0.137640449,0.06741573,0.16011236,0.331460674,0.83988764,0.303370787,0.894886364,0.567307692,0.269230769,0.173076923,0.028985507,0.253623188,0.688405797,1,0,0,0.637583893,0.32885906,1003,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
5740,CARLON ROAD,CARLON,ROAD,0.199115044,0.088495575,0.181415929,0.376106195,0.761061947,0.154867257,0.852941176,0.5,0.287878788,0.060606061,0,0.231707317,0.768292683,1,0,0,0.710743802,0.314049587,1047,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
230,RESERVOIR ROAD,RESERVOIR,ROAD,0.197647059,0.129411765,0.2,0.301176471,0.764705882,0.171764706,0.873170732,0.419047619,0.542857143,0.047619048,0,0.091666667,0.875,1,0,0,0.54954955,0.400900901,1058,0,0,0,0.607755493,0.392244507,0,non-Intersection,0,0,0,0,0
7434,CAHILLS ROAD,CAHILLS,ROAD,0.187234043,0.080851064,0.187234043,0.34893617,0.778723404,0.195744681,0.904109589,0.482758621,0.465517241,0.155172414,0.047058824,0.141176471,0.811764706,1,0,0,0.763157895,0.201754386,1004,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5193,GRANTLEY STREET,GRANTLEY,STREET,0.142118863,0.090439276,0.209302326,0.328165375,0.816537468,0.22997416,0.896464646,0.48245614,0.254385965,0.149122807,0.035502959,0.307692308,0.603550296,1,0,0,0.532846715,0.394160584,891,0,0,0.785118338,0,0.214881662,0,non-Intersection,0,0,0,1,0
4399,BALLARAT-DAYLESFORD ROAD,BALLARAT-DAYLESFORD,ROAD,0.15503876,0.173126615,0.129198966,0.310077519,0.80620155,0.23255814,0.860824742,0.46875,0.354166667,0.125,0,0.203252033,0.772357724,1,0,0,0.755681818,0.267045455,1006,0,0,0,0,1,0,Intersection,0,0,0,0,0
6720,GRAHAM STREET,GRAHAM,STREET,0.248780488,0.126829268,0.23902439,0.273170732,0.685365854,0.112195122,0.879901961,0.289719626,0.570093458,0.140186916,0.02238806,0.201492537,0.708955224,1,0,0,0.576271186,0.457627119,979,0,0,0.425690113,0,0.373855227,0,non-Intersection,0,1,0,0,0
2282,WESTS ROAD,WESTS,ROAD,0.204697987,0.11409396,0.197986577,0.295302013,0.758389262,0.187919463,0.959731544,0.482352941,0.447058824,0.094117647,0,0.102803738,0.869158879,1,0,0,0.769230769,0.237179487,1052,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
6560,ROSELEIGH STREET,ROSELEIGH,STREET,0.191176471,0.138235294,0.252941176,0.229411765,0.732352941,0.188235294,0.906542056,0.366666667,0.411111111,0.122222222,0,0.2,0.754545455,0.962962963,0,0.037037037,0.627586207,0.331034483,1027,0,0,0.800561286,0,0,0,non-Intersection,0,0,0,0,0
6839,SALEYARDS ROAD,SALEYARDS,ROAD,0.217506631,0.082228117,0.265251989,0.25994695,0.74801061,0.175066313,0.916666667,0.428571429,0.387755102,0.163265306,0,0.281481481,0.666666667,1,0,0,0.625806452,0.44516129,945,0.880551301,0,0.119448699,0,0,0,non-Intersection,0,0,0,0,0
9618,ASHMORE ROAD,ASHMORE,ROAD,0.277198212,0.101341282,0.235469449,0.277198212,0.670640835,0.108792846,0.917417417,0.274390244,0.725609756,0.024390244,0,0.080924855,0.901734104,1,0,0,0.770897833,0.213622291,1149,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5827,BRANDY CREEK ROAD,BRANDY CREEK,ROAD,0.15060241,0.123493976,0.186746988,0.376506024,0.819277108,0.162650602,0.915915916,0.478723404,0.372340426,0.127659574,0,0.153225806,0.846774194,0.966942149,0.033057851,0,0.631868132,0.384615385,1002,0,0,0.679192661,0,0.320807339,0,non-Intersection,0,0,0,1,0
4586,BLACKWOOD STREET,BLACKWOOD,STREET,0.198198198,0.126126126,0.213213213,0.327327327,0.768768769,0.135135135,0.925925926,0.390804598,0.448275862,0.149425287,0,0.236842105,0.719298246,0.944444444,0,0,0.591194969,0.371069182,997,0,0,0.75976449,0.24023551,0,0,non-Intersection,0,0,0,0,0
934,COMP 1 ROAD,COMP 1,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
626,MITCHEM STREET,MITCHEM,STREET,0.148760331,0.121212121,0.225895317,0.327823691,0.787878788,0.17630854,0.925,0.401960784,0.401960784,0.196078431,0.042553191,0.404255319,0.503546099,0.88028169,0.098591549,0.021126761,0.626436782,0.367816092,980,0,0,0.726457905,0,0.246638054,0,non-Intersection,0,0,0,0,0
816,MIDLAND HIGHWAY,MIDLAND,HIGHWAY,0.188571429,0.111428571,0.194285714,0.311428571,0.754285714,0.194285714,0.889807163,0.402173913,0.434782609,0.206521739,0,0.225,0.733333333,1,0,0,0.554794521,0.438356164,944,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
3009,MCKAY ROAD,MCKAY,ROAD,0.172131148,0.098360656,0.221311475,0.352459016,0.778688525,0.155737705,0.897338403,0.526315789,0.407894737,0.078947368,0,0.179775281,0.820224719,0.967391304,0,0,0.705035971,0.338129496,1016,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
3596,ALLEN STREET,ALLEN,STREET,0.138666667,0.058666667,0.205333333,0.346666667,0.837333333,0.250666667,0.884615385,0.553191489,0.35106383,0.138297872,0.045454545,0.422077922,0.487012987,0.959731544,0,0.040268456,0.717791411,0.251533742,1025,0,0,0.518961288,0.077639594,0,0,non-Intersection,0,0,0,1,0
1985,PENOLA STREET,PENOLA,STREET,0.186788155,0.075170843,0.200455581,0.291571754,0.769931663,0.246013667,0.914027149,0.421487603,0.438016529,0.082644628,0.033333333,0.383333333,0.533333333,0.814606742,0.185393258,0,0.797101449,0.193236715,1055,0,0,1,0,0,0,non-Intersection,0,0,0,0,0
2640,PARKER STREET,PARKER,STREET,0.129979036,0.050314465,0.176100629,0.295597484,0.853249476,0.348008386,0.915789474,0.606837607,0.316239316,0.076923077,0.055,0.38,0.545,0.767326733,0.04950495,0.143564356,0.721393035,0.268656716,1052,0,0,0.926517019,0.073482981,0,0,non-Intersection,0,0,0,0,0
7126,EASTERBROOK ROAD,EASTERBROOK,ROAD,0.195744681,0.125531915,0.217021277,0.285106383,0.765957447,0.176595745,0.936956522,0.496453901,0.390070922,0.141843972,0.041176471,0.194117647,0.729411765,0.98255814,0,0,0.688372093,0.334883721,972,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5469,OLD FUMINA ROAD,OLD FUMINA,ROAD,0.096774194,0.092741935,0.157258065,0.334677419,0.875,0.318548387,0.846153846,0.590909091,0.242424242,0.045454545,0,0.300884956,0.601769912,1,0,0,0.718446602,0.427184466,943,0,0,0,0,1,0,non-Intersection,0,0,0,1,0
8459,OBRIENS ROAD,OBRIENS,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0,1,0,0,non-Intersection,0,0,0,0,0
5199,CATHCART STREET,CATHCART,STREET,0.230769231,0.081196581,0.175213675,0.324786325,0.747863248,0.188034188,0.897119342,0.424242424,0.424242424,0.090909091,0,0.155844156,0.805194805,0.963414634,0,0,0.694444444,0.287037037,989,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
2944,GOONDIWINDI DRIVE,GOONDIWINDI,DRIVE,0.13037448,0.051317614,0.170596394,0.223300971,0.854368932,0.424410541,0.875342466,0.522580645,0.270967742,0.193548387,0.097165992,0.384615385,0.465587045,0.887966805,0.087136929,0.024896266,0.595238095,0.414285714,921,0,0,1,0,0,1,non-Intersection,0,0,0,0,0
6866,RESERVE ROAD,RESERVE,ROAD,0.217506631,0.082228117,0.265251989,0.25994695,0.74801061,0.175066313,0.916666667,0.428571429,0.387755102,0.163265306,0,0.281481481,0.666666667,1,0,0,0.625806452,0.44516129,945,0,0.076289384,0.598850555,0.324860061,0,,non-Intersection,0,0,0,0,0
7048,CROWES ROAD,CROWES,ROAD,0.175324675,0.087662338,0.198051948,0.340909091,0.762987013,0.198051948,0.912751678,0.512820513,0.435897436,0.128205128,0,0.171428571,0.8,1,0,0,0.658730159,0.349206349,992,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
1253,ROKEWOOD-SHELFORD ROAD,ROKEWOOD-SHELFORD,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.038365818,0.153744122,0.807890059,1,non-Intersection,0,0,0,1,0
2650,GUY ROAD,GUY,ROAD,0.126520681,0.102189781,0.182481752,0.350364964,0.832116788,0.238442822,0.891566265,0.5,0.325,0.2,0,0.278481013,0.683544304,1,0,0,0.540106952,0.422459893,950,0,0,0,0,1,0,non-Intersection,0,0,0,0,0
5692,CAMP CREEK ROAD,CAMP CREEK,ROAD,0.17578125,0.08203125,0.1875,0.3125,0.7734375,0.2421875,0.874509804,0.449275362,0.420289855,0.188405797,0,0.16091954,0.793103448,1,0,0,0.644230769,0.326923077,1002,0,0,0,0.041460122,0.958539878,0,non-Intersection,0,0,0,0,0
2036,GRANDVIEW ROAD,GRANDVIEW,ROAD,0.201107011,0.10701107,0.28597786,0.265682657,0.763837638,0.140221402,0.864814815,0.358108108,0.412162162,0.148648649,0.042553191,0.361702128,0.574468085,0.853535354,0.126262626,0.02020202,0.766283525,0.222222222,1041,0,0,0.911352725,0.088647275,0,0,Intersection,0,0,0,0,0
